index,user,title,content,comment,link,date,veiw,rate
32083937,피슬자궁적출질식섹스임신교배프레,근데 리세계 사는게 좋음?,지금 ssr은 치후유랑 기계수집가 있음리세계 사는게 더 좋음??,"[{'user': 'ㄹㄹ#74481123', 'comment': '과금할거면'}, {'user': '스츙', 'comment': '진지하게 사는게 좋긴함'}, {'user': '피슬자궁적출질식섹스임신교배프레', 'comment': '무슨 캐릭 있는거 사야됨?'}, {'user': '스츙', 'comment': '그냥 각성캐릭들 다다익선이긴한데..'}, {'user': '스츙', 'comment': '이겜 한번 유닛들 콜렉하는데가 비싸지\n유지하는건 저렴한편이라'}, {'user': '파워레이', 'comment': 'ㅇㅇ 돈 좀 쓰겠다면 3각계 이상 사는게 편함'}, {'user': 'ㅇㅇ#74194811', 'comment': 'ssr이 뭐가 있냐가 중요한게 아님\n밀리아가 있느냐, 각성이 얼마나 있느냐가 중요하지'}]",https://arca.live/b/counterside/32083937,2021-08-16T04:06:52.000Z,196,0
32083611,팔도,후 기순이 맘마통에 코박고 비비고싶다,,,https://arca.live/b/counterside/32083611,2021-08-16T03:59:49.000Z,53,0
32080896,dwsss,근데 이면세계 오래있으면 좆돼지 않음?,근데 기집이는 거기서 해적질하는겨?,"[{'user': '1q2w3', 'comment': '이터니움만 충분하다면야'}]",https://arca.live/b/counterside/32080896,2021-08-16T02:59:41.000Z,38,0
32080320,HeyHo,기집이 이거 닮지않음?,나만그런가,"[{'user': '암왕제군', 'comment': 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ'}, {'user': 'Badfinger', 'comment': '소말리아해적 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ'}]",https://arca.live/b/counterside/32080320,2021-08-16T02:46:49.000Z,1167,30
32077154,학점대폭발,기순이 템 뭐주냐,스충?,"[{'user': '암왕제군', 'comment': '솔저덱 쓰는 건공 카붕이는 스충 쓰더라'}, {'user': 'dlbodkel', 'comment': '난 가은이쓰던 셋옵공속,부옵스충줌'}, {'user': '홍차폭탄', 'comment': '스응충'}]",https://arca.live/b/counterside/32077154,2021-08-16T01:30:16.000Z,89,0
32077094,암왕제군,기계수집가 사실은 좋은 거 아닐까,출격만해도 이볼브원한테 피증 50퍼에출격후 특수기 맞추면 공익한테도 피증 50퍼인데평은 애매하니까 넘 혼란스럽다,"[{'user': '시그마꼴리더라#96486884', 'comment': '이프리트+기계수집가 콤보 당하니까 3스택 이볼브원 초단위로 갈리더라'}]",https://arca.live/b/counterside/32077094,2021-08-16T01:28:38.000Z,98,0
32073594,왕소라,"혐,궁금한사람만)방금 올라온 혐짤 글로 설명간다",차사고나서 기계로 끌어올리는데차는 심하게 찌그러져있고 사람도 차내부에서 같이 짓이겨져서 머리 뽑힌거 둥둥 떠다니고차내부는 사람가죽이 덕지덕지 흩어져있음,"[{'user': 'Asu', 'comment': '어우ㅑ..'}]",https://arca.live/b/counterside/32073594,2021-08-15T23:01:59.000Z,110,-3
32073465,"ㅇㅇ, 39.112",다이브용 기계수집가 공속임? 스충임?,,,https://arca.live/b/counterside/32073465,2021-08-15T22:53:17.000Z,29,0
32072853,페소라붕카린이,호라이즌이 언제 올 지 추측 가능?,,,https://arca.live/b/counterside/32072853,2021-08-15T21:57:37.000Z,81,0
32071437,고망호,론리랑 기순이 평가 어떠냐,,,https://arca.live/b/counterside/32071437,2021-08-15T19:35:27.000Z,78,0
32070398,직화파인애플,기계수집가 걸렀다고 나중에 피똥싸거나하진 않겠지?,채용권 모으고있는데,"[{'user': '시니즈', 'comment': '라고 생각한애들은 하랍때 다 좆됐었음ㅋㅋ아'}, {'user': '직화파인애플', 'comment': '아ㅋㅋ 성능때문에 얼마전에 불탔었다매ㅋㅋ 설마 또 무지성 상향을 하게써?'}, {'user': '시니즈', 'comment': 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ'}]",https://arca.live/b/counterside/32070398,2021-08-15T18:41:58.000Z,84,0
32068346,메사이어,자동화기갑대대 컨소장은 들어라!!,에1이미 혼란때 타이탄을 뺏기고 분기탱천하여 계삭런을 했던 카붕이다..하지만 이볼브원을 보고선 재결합된 뇌세포가 다시 원자분해되버려서...카솝을 해버렸다...여전히 건틀렛은 금태의 공개자위 자캐딸딸이 나공익이 좆같으며접은사이 탄생한 상연의 애미 장례식 기념투샷같은 미니스트라도 추가로 더더욱 좆같지만내가 에1이미 혼1란이라도 걸렸는지 필드에 타이탄 착지하는거랑 이볼브원 나오는 것만 봐도 쥬지가 벌떡 세워 올라가고 있지 않더냐...거기에 더불어 이볼브원은 버프도 못받는데 병신같이 '기순이 뽑으면 이볼브원 버프로 더 세지는거 아님?' 이라는 생각에...나도 모르게 기순이까지 천장을 쳐버렸다...제발 이 병신을 다시 받아주지 않겟니..?,[],https://arca.live/b/counterside/32068346,2021-08-15T17:37:11.000Z,934,44
32066940,로자리아오너,대충 100회 넘어가면 천장각인듯ㅋㅋ,7번 안에 기순이 나올듯ㅋㅋ,[],https://arca.live/b/counterside/32066940,2021-08-15T17:04:41.000Z,52,1
32066809,Burningsoul,기계박이 컨소 구합니다,살덩이의 시대는 이제 끝났다...,"[{'user': 'lllBoomerlll', 'comment': '메카니쿠스 가입신청 ㄱㄱ'}, {'user': 'Burningsoul', 'comment': '지금 바로 넣습니다. 아포칼립스 ㄱㄱ'}]",https://arca.live/b/counterside/32066809,2021-08-15T17:01:27.000Z,65,0
32066433,비염싫어,근데 기순이 왜 이름이 저럼,아니 사람 이름이 진짜 기계수집가임?어떻게 사람 이름이 기계수집가 ㅋㅋㅋㅋㅋㅋㅋㅋ기씨 성을 가진 계수집가 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"[{'user': 'ㅣlㅣlㅣlㅣ', 'comment': '계수 공개'}, {'user': '상자새끼', 'comment': '기계수 라니까 뭔가 이름 같아보이긴한데?ㅋㅋ'}, {'user': '비염싫어', 'comment': '기계수 집가 ㅋㅋㅋㅋ\n이름이 집가 ㅋㅋㅋㅋ'}]",https://arca.live/b/counterside/32066433,2021-08-15T16:52:56.000Z,77,0
32066249,ㅇㅇ#34535044,생각해보니 업존메보단 기순이가 나을듯,은근 디펜 잡잔아 얘,,https://arca.live/b/counterside/32066249,2021-08-15T16:49:52.000Z,29,0
32066187,diqkf운터,기순이 누나의 따뜻한 웃음,어... 따뜻한?자신만만이 좀 더 괜찮은데,[],https://arca.live/b/counterside/32066187,2021-08-15T16:48:34.000Z,66,0
32066104,달고나좋아,다이브에서도 이볼브원 ,디버프 먼역임 아니면 기계수집가 대리고 가보려고 하는데 아는사람 있음? ,,https://arca.live/b/counterside/32066104,2021-08-15T16:46:59.000Z,28,0
32065994,곰보젤리#40129633,기순이 천장쳐서 뽑았는대 이년 표정보소?,"자기전에 갑자기 삘받아서 기순이 채용달리다가천장쳐서 현타오고 1분동안 멍때리다가 정신차리고 다시 화면보는대이년 표정보소? 천장쳐서 그런가 갑자기 화남천장치고 뽑았는대 꼭 그런 표정 지어야 속이 후련했냐!!!그래서 로비에서 웃는 표정이라도 보려고했더니띠용???해보자 이거지?가난해서 연협불가능이라 일러라도 웃게해주려고 찾아보니까 애가다른 캐릭터랑 화풍이달라서 이질감이 들어서 그렇지 일러는 참 좋은대뭔가 손에 AK-47 들려주면 스케빈저 해적이 아니라 영양실조 소말리아 해적같음해피빈 마려워짐아니 로딩창에선 건강하던 애가 머선일이 있었던거냐고기순아, 너... 밥은 잘 먹고 다니냐? 얼굴 홀쭉해진거 보소;그림을 그릴려다가 야밤에 시간 너무 걸릴것같아서 아파보이는 기순이를 위해 닥터 카붕이 출격대충양악수술가슴수술영양실조 치료렌즈 삽입선 약간 손봐주기생기불어넣기 시도천장쳐서 나왔으면 웃어 이년아^^자야하는대 야밤에 이게 머선짓이지 아...채용권... 없다?",[],https://arca.live/b/counterside/32065994,2021-08-15T16:44:41.000Z,734,36
32065759,크래프트#14843861,존메이슨 쓸바엔 기집이 쓰지,,"[{'user': '돌계뉴비', 'comment': '존메가 이볼브원 먹이 준대..'}, {'user': '크래프트#14843861', 'comment': '먹이 안부족해...'}]",https://arca.live/b/counterside/32065759,2021-08-15T16:40:37.000Z,53,0
32062734,몰루브릿지,이번주 기계수집가 써봐야겠다,이번주 다시 이볼브 원 튀어나올거같아서 기계수집가 넣어놓고 돌려야지,"[{'user': 'diqkf운터', 'comment': '이볼브원한테 기순이 디버프 안통하지 않나'}]",https://arca.live/b/counterside/32062734,2021-08-15T15:47:33.000Z,58,0
32062717,철덩이,건틀렛 4분동안 싸움,귀하의 브라우저는 html5 video를 지원하지 않습니다.ㅋㅋㅋ 씨발  이게 진짜 인간 대 기계지,"[{'user': 'diqkf운터', 'comment': '리그전임? 이볼브원을 풀어주냐'}, {'user': '철덩이', 'comment': '건쉽 밴당했었음'}, {'user': 'ㅇㅇ#79729761', 'comment': '메카덱 주거'}, {'user': '암왕제군', 'comment': '진짜치열하다'}, {'user': 'ㅇㅇ#74058604', 'comment': '존나 치고박노'}]",https://arca.live/b/counterside/32062717,2021-08-15T15:47:21.000Z,72,2
32061648,크래프트#14843861,기계수집가 이프리트면 킹 안갈리려나,,"[{'user': '비염싫어', 'comment': '이프가 때릴수만 있으면 갈갈됨'}, {'user': '샤이한', 'comment': '이프가 프리딜하면 디펜더는 살살녹지'}, {'user': 'Ludovicus', 'comment': '전방에 계속 딴거 던질텐데 때릴수는있음?'}, {'user': '크래프트#14843861', 'comment': '최대한 좆가와 해야지'}]",https://arca.live/b/counterside/32061648,2021-08-15T15:31:51.000Z,70,0
32061003,ㅇㅇ#34535044,기계수집가니까 너도 기계지?,종신을 받아라,[],https://arca.live/b/counterside/32061003,2021-08-15T15:22:49.000Z,72,0
32057351,kailn814,이거 왜??? 기계들이 가챠에서나와요,스토리랑 연관있음?? 왜나옴?? ssr떴길래 봤더니 선더볼트?? 이런 비행기 나오는데??,[],https://arca.live/b/counterside/32057351,2021-08-15T14:29:11.000Z,80,2
32055093,그라시아스,그래서 기순이 평어떰,pve주로하는 유전데 리타급 필캐임?,"[{'user': 'diqkf운터', 'comment': '거기까진 아님\n각디펜 메타 상대로 활발하게 연구가 이루어지긴 했지만'}, {'user': 'diqkf운터', 'comment': '이볼브원한테 디벞 안통한게 너무 큰거 같음'}, {'user': '응애나추룡아가', 'comment': '상향 전 리타 정도'}, {'user': 'xile#17342824', 'comment': 'Pve에서 쓰려면 타이탄식 패시브가진 보스 나와야할듯'}]",https://arca.live/b/counterside/32055093,2021-08-15T13:52:22.000Z,59,0
32055025,암왕제군,기계수집가 첫날에 평 진짜 나빳는데 이제 좋은거 같네,150장 가까이 모이면 뽑아볼까,"[{'user': 'ㅇㅇ#56644259', 'comment': '약간 스카이과임'}, {'user': 'ㅇㅇ#56644259', 'comment': '하는거 존나 없어보이는데 또 도움됨'}]",https://arca.live/b/counterside/32055025,2021-08-15T13:51:22.000Z,64,0
32047592,Cake#91534905,채용계약서 20개 8일안에 모을 수 있음?,기계수집가 거의 다먹었는데 쿼츠는 1300개 있음 ,"[{'user': '금태링다메다메', 'comment': '운좋으면'}]",https://arca.live/b/counterside/32047592,2021-08-15T11:58:34.000Z,107,0
32047140,달고나좋아,편성 도움좀(스압),지금 편성은 이렇게 하고 48층에서 솔저덱이 슬슬 버거운것 같아서 솔저덱을 바꾸려고 하는데 조언좀 해줘 함선은 이렇게 있고이거랑 이번에 뽑은 기계수집가 까지 있음 ,"[{'user': 'Brune', 'comment': '다이브46층 이후?'}, {'user': '달고나좋아', 'comment': '48층 도는데 솔저덱이 버거움'}, {'user': 'Brune', 'comment': '그거 솔져로 버틸 생각하면 안 되고 첫타로 오는 소대 리더가 저코에다가 튼튼하거나 스피라처럼 실명 같은 거 주면서 후방 어지럽히는 캐릭이어야함'}, {'user': '달고나좋아', 'comment': '그나마 지금 배로니까 리더하고 1소대로 위치 옮기면 가능하갰네 ㄳㄳ'}]",https://arca.live/b/counterside/32047140,2021-08-15T11:51:58.000Z,40,0
32028653,겟타,기계수집가 안티 디펜주고 쓸 수 있을까?,마침 피해감소도 뚤네?무상성 서포터 가즈아,,https://arca.live/b/counterside/32028653,2021-08-15T06:23:56.000Z,24,0
32028287,겟타,곧 피해제한도 뚤릴게 분명한게,기순이보고 깨달음언제가 반드시 뚤림,"[{'user': '주블', 'comment': '안 뚤리는 게 이상한 거임\n유효타흡수 무시도 나올 거임 ㅋㅋ'}, {'user': '겟타', 'comment': '그건 이미 킹 있잔나'}, {'user': '주블', 'comment': '각등이처럼 수류탄 캐릭터에도 달아줄 것 같음'}]",https://arca.live/b/counterside/32028287,2021-08-15T06:16:22.000Z,98,0
32027535,flaw,우리 할아버지 은퇴후 고향에 단독주택 짓고 사신다는데,계약서 잘못찍어서 사기계약 당하실 뻔함공사업체도 건축허가 받은곳이 아닌 일반사업체고구두로 계약한것도 허용한다는 조항에 계약취소하면 피해보상 뜯어간다는 내용도 있었다는데불법이라고 신고한다니까 감빵가도 된다고 당당해해서 그냥 계약서 새로 쓰는걸로 끝냄엄마는 니네 할아버지 공무원이라 세상물정모른다고 놀리심,"[{'user': 'diqkf운터', 'comment': '어머니 ㅋㅋㅋㅋㅋㅋㅋㅋ'}]",https://arca.live/b/counterside/32027535,2021-08-15T06:01:17.000Z,82,2
32023028,고오급거북이,기계수집가 성능 어떰?,"레지나, 리타가 이미 있고 메카닉 극 카운터라서 급하지 않다 생각해서 넘어가려고 했는데 성능 궁금함기계수집가 있으면 다이브 50층까지 쭉 밀 수 있음? ","[{'user': 'xile#17342824', 'comment': '그정도는 아닌듯'}, {'user': 'xile#17342824', 'comment': '그정도는 아닌듯'}]",https://arca.live/b/counterside/32023028,2021-08-15T04:27:40.000Z,85,0
32014410,금지어다#10348045,기순이 근대 예상이상으로 안티메카 잘하네,물론 오퍼나 다른거 고려하면실비아가 더 범용적이긴 한데생각보다 좋다 이볼브원에게는 안통해도 다른메카는디버프가 상당한거 같은데?라이노가 녹는다고,"[{'user': 'Brune', 'comment': '다이브에서도 로조만 좀 어케 무력화시킬 수 잇으면 투입 가능할 텐데. 로조가 너무 깡패임.'}, {'user': '금지어다#10348045', 'comment': '개도 스턴걸리긴 하는데 담에 지부다이브로 실험해봄'}]",https://arca.live/b/counterside/32014410,2021-08-15T00:54:25.000Z,86,0
32012860,배,기순이 좀 앙칼지네 ,쿼츠를 다털어먹고마는구나 간나년..콜라보때부터 천장 국룰인가,[],https://arca.live/b/counterside/32012860,2021-08-14T23:40:33.000Z,923,22
32012720,독호메,근데 기순이는 전투에도 한번쯤 나올만했는데,리플레이서 재탕소리 때문에 쫄아서 적으로 안내다가 채용으로 먼저 출시한 것 같음,"[{'user': '엘빅이', 'comment': '스토리 재탕은 상관없음 일러재탕이 에바인건데'}, {'user': '엘빅이', 'comment': '아니 사실 나이엘 같은건 재탕해도 되는데 나이트 같이 빻은애들이 문제임'}]",https://arca.live/b/counterside/32012720,2021-08-14T23:31:03.000Z,62,0
32009752,눅진4겨드랑이티아맷,픽뚫 존나 나오네 씨발,기계수집가 줘...,[],https://arca.live/b/counterside/32009752,2021-08-14T19:08:11.000Z,91,0
32006496,마싯는감자칩,기계 수집가 있으면 확실히 이블브원 잘잡더라 ,얘 있으면 딜 아티 따로 필요 없는듯 ,"[{'user': '암왕제군', 'comment': '피감관통버프 50%지? 고난도 컨텐츠에선 되게 좋은가보네'}, {'user': '마싯는감자칩', 'comment': '뭔가 서윤같은 느낌으로 쓰는거 같음, 딜러들 다 꺼내놓고 던지면 패시브 피감관통 터지면서 딜 잘 들어감'}]",https://arca.live/b/counterside/32006496,2021-08-14T17:10:08.000Z,88,0
31986589,4G5G,"""씨발.... 이게 뭐야....""","278공익""씨발씨발....""""부, 붙었나...?""(찢찢)공익""씨발!! 청테이프로 안 붙잖아!!!""""뭘 했길래 이걸 부러뜨려먹은거야!!!""*부사장실이수연""...그러니까 유빈이 날개를 부러뜨려서 여기로 도망쳐왔다구요??""이지수""응...""에이미""좀만 숨겨줘...""이수연""뭐하다가 부러뜨린 거예요?""""그게 부러지긴 해요??""이지수""어디까지 버티나 실험해봤어!!""이수연""뭘로 실험했는데요?""이지수""돈까스 망치!!""이수연""그거 작은 거 아니에요?""에이미""내가 엄청 큰 거 훔쳐왔거든.""*스캐빈저 숙소오버플로""대장. 내 망치 어디갔는지 못봤어??""기계수집가 ""그걸 왜 나한테 찾냐?""오버플로""당신, 얼마 전에도 내 망치로 돈까스 해먹는다고 가져가놓고 부엌 다 때려부쉈잖아!!""기계수집가 ""그거야 며칠 전이고... 지금은 내가 안 그랬거든?""오버플로""이런 아싸 새끼도 대장이라고...""*부사장실이지수""그거 엄청 쎄더라!!""""다이브에서 대장이 못 버티는 이유가 있었어!""이수연""...""""그냥 가서 사과하는 게 어때요?""에이미""지금은 안 돼. 대장 화났어.""""내일까지만 여기 있을게.""이수연""...그래요.""*육익숙소공익""으흑... 날개야... 내 날개야...""""육익 아냐...""""이건 더 이상 육익 아니야...""모음집1~100화101~200화201화~[대회] 모네 자유 창작 대회 '모네상스'를 개최합니다 [대회] {메이드 앤 비키니} 대회를 개최합니다:) 그림판으로 하니까 존나 힘들어","[{'user': 'dlbodkel', 'comment': '오익 나유빈'}, {'user': '우윰', 'comment': '막짤 보고 ㅈㄴ 터졌네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ'}, {'user': '우윰', 'comment': '막짤 보고 ㅈㄴ 터졌네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ'}]",https://arca.live/b/counterside/31986589,2021-08-14T11:37:28.000Z,1626,65
31978374,눈물점,약스포)그니까 지금 채용테이블에 있는 기계수집가가,시그마 이벤에서 시그마한테 털린 걔임?,"[{'user': 'ㅈㅇㅈㅎ#19865107', 'comment': 'ㅇㅇ'}, {'user': 'eca', 'comment': '세개의 얼굴'}, {'user': 'diqkf운터', 'comment': '하나의 인간, 세개의 얼굴'}, {'user': '냥클#38035947', 'comment': '맞음'}]",https://arca.live/b/counterside/31978374,2021-08-14T09:01:28.000Z,91,0
31978262,쿵쿵홍,기계상 내 코코볼 맛 좀 보는 데치,,"[{'user': 'dlbodkel', 'comment': '링컨무엇'}, {'user': '흐물흐물두부처럼말해요', 'comment': 'ㅋㅋㅋㄱㅋㅋㅋ제목 존나웃었네'}]",https://arca.live/b/counterside/31978262,2021-08-14T08:59:37.000Z,57,0
31973315,ㅇㅇㅇ#83679857,기계수집이랑 이볼브원 같이나온거 .. 우연의 일치일뿐이냐?,제갈금태! 대답해,"[{'user': '뚜지', 'comment': '둘다 스캐빈저잖아'}]",https://arca.live/b/counterside/31973315,2021-08-14T07:23:23.000Z,71,0
31971846,가으응,기순이 좋음?,일단은 뽑긴 했는데,[],https://arca.live/b/counterside/31971846,2021-08-14T06:54:49.000Z,60,0
31970807,hk123,이볼브원 좋음?,지금 스택 124인가 그래서 기계에 스택 쓰기는 아까운데 성능 어떰?적폐면 뽑으려고,"[{'user': '세인트케인', 'comment': '너가 메카닉 메스충 있으면 진짜 이새끼 또라이라는걸 알수있음'}, {'user': '세인트케인', 'comment': '근데 너가 메카닉 메스충셋 없으면 좀 에바?일지도?'}, {'user': 'xile#17342824', 'comment': '메카덱 건공이면 뽑고 아니면 말고'}]",https://arca.live/b/counterside/31970807,2021-08-14T06:35:19.000Z,49,0
31969128,마음여린,님들 기순이 걸러두됨???,필수캐 이런건 아닌가,"[{'user': 'trin', 'comment': '걍 구더기같은데 pve에서 자리가 잇으려나'}]",https://arca.live/b/counterside/31969128,2021-08-14T06:03:16.000Z,127,-1
31962062,대마뭉,기계수집가 어떰?,뽑을만해?,"[{'user': 'ㅇㅇ#82595376', 'comment': 'ㅇㅇ'}]",https://arca.live/b/counterside/31962062,2021-08-14T03:30:44.000Z,83,0
31958070,시그마꼴리더라#96486884,기계수집가 아무도 안 쓰는 거 같네,언제 쓰일라나,"[{'user': 'ㅇㅇ#85245304', 'comment': '좋아'}, {'user': 'ㅇㅇ#85245304', 'comment': '사용처가 보통 마타도르 러쉬덱이라 잘 안보이는 거지 구려서 안쓰는 게 아님'}, {'user': '극한의가능충', 'comment': '상향되면?'}, {'user': 'diqkf운터', 'comment': '내가 쓴다!\n그냥 쓴다'}]",https://arca.live/b/counterside/31958070,2021-08-14T01:51:21.000Z,171,0
31957224,소닉,리타스턴 레지나스턴 기계수집가스턴,이볼브쉨 아무고토못하죠?,,https://arca.live/b/counterside/31957224,2021-08-14T01:24:45.000Z,70,1
31955393,검은깃털갈까마귀,뉴비 기순이 뽑았다,시발련...천장찍음...이제 암것도 안남음...응애...뉴비 거지야....,[],https://arca.live/b/counterside/31955393,2021-08-14T00:16:58.000Z,82,5
31954272,참피대장,이거 기계수집가 맞지?,맞다고해줘,"[{'user': '꿀때지', 'comment': '기계를 수집해버렷노'}, {'user': '엘빅이', 'comment': 'ㅇㅇ 저 안에 타고있음'}]",https://arca.live/b/counterside/31954272,2021-08-13T23:16:57.000Z,126,2
31951809,나이엘,기순이 좋은거같은데,이걸로 오늘 200점 올렸음 ,"[{'user': 'ㅇㅇ#73147267', 'comment': '미니가 좋은듯..'}]",https://arca.live/b/counterside/31951809,2021-08-13T19:40:53.000Z,92,0
31947808,쿵쿵홍,설정상 D 등급으로 분류되는 년,검술로 커버침머가리가 좋은데 낮잠시간 때문인지 D급으로 판정받음+ 기계박이 공방누나도 이디스 계열인지 D급 ,"[{'user': '던붕이', 'comment': '공방누나'}, {'user': '쿵쿵홍', 'comment': '아이콘 줘'}, {'user': '이거갓겜이냐', 'comment': '공방누나'}]",https://arca.live/b/counterside/31947808,2021-08-13T17:20:38.000Z,158,3
31943944,라킁,군붕이 계정 2차정산 기록용,1. 씹볼브원 뽑아둠.2. 메이즈 크라운 스충셋 띄워줌.3. 커리지 크라운 스충셋 띄워줌4. 메카닉 메이즈 보조장비 스충셋 띄워줌5. 기순이 스택 내 본계도 천장쳤는데 군붕이거도 천장칠거같음.실제친구나 아는지인도 아닌 일면식도 없는 사람이고 오픈톡방은 인수인계 사항만 받고 바로 나갔고더군더나 폰 바꿔서 내가 안나가도 알아서 오픈톡방은 날라감.군붕이 휴대폰 받으면 편하게 인수인계 할려고 남긴글임.니 계정 아니냐? 이 말 나올까봐 내 계정 인겜 재화정보랑 군붕이 계정 오픈함.제발 군붕이거 기순이 천장 안치게 해주세요.,[],https://arca.live/b/counterside/31943944,2021-08-13T16:06:09.000Z,941,35
31939128,현붕이,기순이 성능 어때?,메카덱 안써도 뽑아야 할 수준?,"[{'user': 'diqkf운터', 'comment': '사랑스럽긴 하지만 성능충한텐 추천 못 하겠어요'}, {'user': 'xile#17342824', 'comment': '성능충용은 아닌'}, {'user': '1주년ㅇㅇ#16545218', 'comment': '알비온 러쉬덱에 개좋던데 상위권은 아니고 4600 구간이긴 한데 깡통 고로시 잘하고 공익이나 킹 상대로도 확실히 존나 잘녹임 기순이 자체 딜은 ㅂㅅ인데 나이엘 유나 이런애들 딜이 말도 안되게 오르는게 느껴짐'}]",https://arca.live/b/counterside/31939128,2021-08-13T14:47:42.000Z,84,0
31929888,zkamcc,근데 기계수집가 론리 목소리 왜이리 좋냐,뽑고나서 오늘 처음 목소리 들어보는데 목소리 좋네론리 사백안좀 어케 안됨?,"[{'user': 'OmO', 'comment': '코게 매력인데'}, {'user': 'zkamcc', 'comment': '사백안은 저희 업계에서도 쵸큼...'}, {'user': '독호메', 'comment': '그게 매력인데'}, {'user': 'zkamcc', 'comment': '안껄린다고'}, {'user': 'ㅇㅇ#36099854', 'comment': '꼴알못'}, {'user': 'zkamcc', 'comment': '나는 스카이마망과 폭유를 동시에 좋아하는 사람임'}]",https://arca.live/b/counterside/31929888,2021-08-13T12:32:05.000Z,148,0
31924044,dd#22283118,스포)시솝이,관리자면 좀 소름 일 듯기계수집가 꼬드겨서 이볼브원 다시 만들어지게 유도 했다는 거잖아 그러면 스케빈저도 거의 관남충 손바닥 안에서 놀고 있다는건데,"[{'user': '4nk', 'comment': '시솝이머임?'}, {'user': 'dd#22283118', 'comment': '검은 평의회 의장일걸?'}, {'user': '4nk', 'comment': '그런애가 언급이돼써? 허허허 기억력 참치네 ㅠ'}, {'user': 'dd#22283118', 'comment': '다이브 스토리 에필로그하고 부서지지않는 꽃 에필로그에 언급됨'}, {'user': '페소라붕카린이', 'comment': '생각해보면 시숍 말투가 관리자랑 상당히 유사하던데 진짜;;'}, {'user': 'ㅇㅇ#87218383', 'comment': '근데 스케빈저 에필로그 보면 관리자 느낌은 아님'}]",https://arca.live/b/counterside/31924044,2021-08-13T11:02:37.000Z,88,0
31916040,암왕제군,평점 꼬라박지 않았으면 아직도 에이미가 혼란을 쓰고 있으려나,그리고 이제 기계수집가는 메카닉 전문 혼란조교관으로 취업했으려나,,https://arca.live/b/counterside/31916040,2021-08-13T09:00:25.000Z,50,0
31912596,엘빅이,매력적인 메카닉 솔져 만들거면,이런 메카닉하고 솔져 만들어줘인간형 안드로이드기계 날개 무장한 솔져,[],https://arca.live/b/counterside/31912596,2021-08-13T08:00:02.000Z,129,1
31911244,금은동태,로자리아 고민 사무소(호출),"모음집https://arca.live/b/counterside/26529602...후~!좀 선선해지긴 했지만 낮에는 여전하군요그럼 심부름도 마쳤으니 돌아갈...오! 발견했다!!...? 누구신지?형씨가 도마인가 종마인가 하는 사람이지??도마입니다그래그래! 마침 댁한테 볼일이 있었거든!!아...죄송하지만 조금 이따 들어도 되겠습니까?지금 중요한 심부름을 하는 중이라...아~~~그래? 더운 날에 심부름이라니 고생이 많네!아!심부름하니까생각나는건데!내가약탈조에있을때있었던일이거든?그날도오늘처럼푹푹찌는여름날이었어!그날왠일인지할일이없어서마타도르안에짱박혀있었단말이야근데갑자기두목이날부르더니근처에서아이스크림을사오라는거야!그래서내가두목한테뭐먹을꺼유?라고물었는데글쎄아무거나사오라고하잖아?아니저번에도아무거나사왔더니왜이딴거사왔냐면서투덜댔으면서또나한테시키려고하니까내가...잠깐잠깐잠깐!!!흐...흥미로운 이야기긴 합니다만 제가 진짜 급한일이 있어서 이만 가봐야합니다연락처는 드릴테니 이곳으로 나중에 전화를...아~미안미안!! 내가 또 혼자 떠들었나보네!헤헤헤!! 근데 연락처는 줄 필요없어! 말만 전해달라고 부탁받았거든!오 그래!부탁하니까떠오르는건데내가약탈조에있었을때겪은일이거든?그날도유난히찌는듯한더위때문에약탈조전원이함선내에짱박혀서쉬고있었단말이야나도어디함선구석정비고에찌그러져서기계나만지고있었거든?근데그날갑자기두목이날찾아온거야!근데두목은평소에자기방에틀어박혀서기계만만지자거리는사람이었는데왠일인지날찾아왔더라고?그래서내가두목한테무슨일이냐고물어봤더니갑자기두목이답지않게소녀처럼얼굴을붉히면서잠깐와달라는거야!와!그때두목얼굴을찍어놯어야했는데말이야!마치사랑에빠진소녀같던두목의얼굴에난그만...그만! 그만!!!빨리 용건이나 말하세요! 빨리!!아!별건 아니고 너네 쬐끄만 두목이 말좀 전해달라고 부탁했거든~후~! 그렇군ㅇ......예? 실례지만 뭐라고 하셨는지...?그게......'내 특별히 할 말이 있으니 최대한 빨리 오거라""""10분 안에 튀어오거라""라더라고?그...그 이야긴 언제 들으셨는지?'9분'전에...그걸왜...지금 말합니까아아아아아!!!!!!!!!!!!!!!!!!!데헷☆",[],https://arca.live/b/counterside/31911244,2021-08-13T07:35:45.000Z,447,31
